airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,route,duration_category,price
Air_India,AI-673,Mumbai,Early_Morning,one,Late_Night,Bangalore,Business,17.92,14,Mumbai → Bangalore,Very Long (>12h),55982
Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,Business,19.92,27,Hyderabad → Mumbai,Very Long (>12h),45995
Air_India,AI-803,Delhi,Early_Morning,one,Evening,Kolkata,Business,11.42,11,Delhi → Kolkata,Long (6-12h),57405
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,13.42,26,Mumbai → Hyderabad,Very Long (>12h),4099
Air_India,AI-698,Hyderabad,Night,zero,Night,Mumbai,Economy,1.67,18,Hyderabad → Mumbai,Short (<3h),5031
Indigo,6E-514,Hyderabad,Afternoon,one,Night,Bangalore,Economy,8.42,24,Hyderabad → Bangalore,Long (6-12h),3331
SpiceJet,SG-679,Kolkata,Afternoon,one,Morning,Bangalore,Economy,17.75,37,Kolkata → Bangalore,Very Long (>12h),7466
Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.83,11,Delhi → Mumbai,Very Long (>12h),9000
SpiceJet,SG-4027,Kolkata,Morning,one,Evening,Delhi,Economy,7.58,23,Kolkata → Delhi,Long (6-12h),10344
Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Business,1.92,23,Chennai → Mumbai,Short (<3h),23838
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,6.83,13,Kolkata → Mumbai,Long (6-12h),64943
Indigo,6E-892,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.33,46,Kolkata → Mumbai,Long (6-12h),4515
Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,7,Delhi → Mumbai,Long (6-12h),9840
Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Business,16.17,40,Kolkata → Mumbai,Very Long (>12h),70543
Air_India,AI-402,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.5,37,Kolkata → Delhi,Short (<3h),3962
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,14,Kolkata → Mumbai,Very Long (>12h),10425
Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,Business,16.67,8,Delhi → Kolkata,Very Long (>12h),61150
Air_India,AI-9881,Hyderabad,Afternoon,one,Night,Mumbai,Economy,9.17,37,Hyderabad → Mumbai,Long (6-12h),5277
Indigo,6E-591,Chennai,Morning,zero,Afternoon,Hyderabad,Economy,1.33,29,Chennai → Hyderabad,Short (<3h),1551
Indigo,6E-6172,Kolkata,Night,one,Morning,Bangalore,Economy,8.92,17,Kolkata → Bangalore,Long (6-12h),4784
SpiceJet,SG-4010,Chennai,Morning,zero,Morning,Bangalore,Economy,1.33,31,Chennai → Bangalore,Short (<3h),1444
SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,25.92,8,Chennai → Delhi,Very Long (>12h),7352
Vistara,UK-873,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,26.5,35,Mumbai → Bangalore,Very Long (>12h),4658
Indigo,6E-6491,Bangalore,Afternoon,zero,Afternoon,Hyderabad,Economy,1.17,21,Bangalore → Hyderabad,Short (<3h),1714
Air_India,AI-569,Chennai,Early_Morning,one,Night,Kolkata,Business,17.33,38,Chennai → Kolkata,Very Long (>12h),54481
GO_FIRST,G8-118,Bangalore,Night,one,Morning,Mumbai,Economy,12.25,38,Bangalore → Mumbai,Very Long (>12h),6389
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Bangalore,Business,18.5,31,Mumbai → Bangalore,Very Long (>12h),54608
Vistara,UK-854,Bangalore,Evening,one,Evening,Chennai,Economy,25.5,43,Bangalore → Chennai,Very Long (>12h),4672
Air_India,AI-402,Kolkata,Morning,one,Late_Night,Bangalore,Business,13.75,44,Kolkata → Bangalore,Very Long (>12h),60978
AirAsia,I5-1562,Bangalore,Afternoon,one,Night,Kolkata,Economy,7.5,18,Bangalore → Kolkata,Long (6-12h),3393
Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.25,44,Delhi → Chennai,Very Long (>12h),3988
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Business,13.75,20,Delhi → Mumbai,Very Long (>12h),53164
Air_India,AI-660,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.25,3,Mumbai → Hyderabad,Very Long (>12h),11460
Vistara,UK-870,Hyderabad,Night,one,Night,Kolkata,Business,26.17,10,Hyderabad → Kolkata,Very Long (>12h),51819
Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Economy,16.58,30,Chennai → Mumbai,Very Long (>12h),5454
SpiceJet,SG-163,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,25.67,48,Mumbai → Kolkata,Very Long (>12h),10496
Indigo,6E-566,Kolkata,Night,zero,Late_Night,Chennai,Economy,2.33,35,Kolkata → Chennai,Short (<3h),2966
Air_India,AI-732,Kolkata,Afternoon,one,Night,Delhi,Business,8.25,45,Kolkata → Delhi,Long (6-12h),53743
Air_India,AI-9518,Hyderabad,Night,one,Morning,Delhi,Economy,12.17,34,Hyderabad → Delhi,Very Long (>12h),6128
Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,5.25,32,Chennai → Bangalore,Medium (3-6h),4755
Air_India,AI-506,Delhi,Morning,one,Morning,Hyderabad,Economy,23.08,34,Delhi → Hyderabad,Very Long (>12h),5939
Vistara,UK-910,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,19.0,10,Mumbai → Hyderabad,Very Long (>12h),9879
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,20.25,40,Kolkata → Mumbai,Very Long (>12h),6067
Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,10,Delhi → Mumbai,Very Long (>12h),10575
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Hyderabad,Business,13.17,8,Chennai → Hyderabad,Very Long (>12h),51345
GO_FIRST,G8-1010,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.83,32,Delhi → Mumbai,Medium (3-6h),8275
Vistara,UK-849,Mumbai,Evening,one,Morning,Hyderabad,Economy,15.58,19,Mumbai → Hyderabad,Very Long (>12h),3334
Vistara,UK-850,Bangalore,Evening,one,Night,Hyderabad,Business,25.0,34,Bangalore → Hyderabad,Very Long (>12h),37985
GO_FIRST,G8-505,Chennai,Evening,zero,Evening,Hyderabad,Economy,1.25,33,Chennai → Hyderabad,Short (<3h),1105
Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,Business,13.17,15,Hyderabad → Bangalore,Very Long (>12h),41974
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.5,36,Chennai → Bangalore,Very Long (>12h),7240
Vistara,UK-838,Chennai,Night,one,Evening,Kolkata,Business,21.0,20,Chennai → Kolkata,Very Long (>12h),84464
Air_India,AI-808,Bangalore,Night,one,Night,Mumbai,Business,25.17,1,Bangalore → Mumbai,Very Long (>12h),59265
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,11.0,42,Mumbai → Hyderabad,Long (6-12h),45805
SpiceJet,SG-489,Kolkata,Night,zero,Late_Night,Mumbai,Economy,2.83,2,Kolkata → Mumbai,Short (<3h),8064
Air_India,AI-505,Bangalore,Morning,one,Morning,Mumbai,Economy,23.75,35,Bangalore → Mumbai,Very Long (>12h),6158
GO_FIRST,G8-505,Chennai,Evening,one,Early_Morning,Bangalore,Economy,12.58,11,Chennai → Bangalore,Very Long (>12h),7982
Air_India,AI-840,Hyderabad,Night,one,Night,Kolkata,Economy,23.25,10,Hyderabad → Kolkata,Very Long (>12h),12197
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,11.25,5,Chennai → Delhi,Long (6-12h),16140
Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,Economy,23.08,11,Chennai → Kolkata,Very Long (>12h),19889
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Business,10.25,41,Bangalore → Delhi,Long (6-12h),54841
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,13.25,6,Chennai → Delhi,Very Long (>12h),57920
Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,12.58,10,Hyderabad → Mumbai,Very Long (>12h),9283
GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Mumbai,Economy,9.58,20,Kolkata → Mumbai,Long (6-12h),7958
Air_India,AI-676,Kolkata,Morning,one,Morning,Chennai,Economy,25.5,45,Kolkata → Chennai,Very Long (>12h),4893
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Economy,15.5,4,Kolkata → Bangalore,Very Long (>12h),13728
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,Economy,15.17,6,Mumbai → Bangalore,Very Long (>12h),11469
GO_FIRST,G8-393,Kolkata,Night,one,Afternoon,Bangalore,Economy,15.0,17,Kolkata → Bangalore,Very Long (>12h),6488
AirAsia,I5-1454,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.33,16,Bangalore → Mumbai,Long (6-12h),2203
Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,27,Delhi → Mumbai,Long (6-12h),5542
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,Economy,12.92,36,Chennai → Kolkata,Very Long (>12h),7081
Indigo,6E-2034,Bangalore,Evening,zero,Night,Delhi,Economy,2.92,3,Bangalore → Delhi,Short (<3h),7488
Indigo,6E-6257,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,20,Bangalore → Mumbai,Long (6-12h),4190
Vistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,Business,15.67,45,Mumbai → Hyderabad,Very Long (>12h),58125
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Business,15.83,36,Mumbai → Bangalore,Very Long (>12h),69168
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Business,10.33,12,Chennai → Bangalore,Long (6-12h),44144
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,10.33,17,Chennai → Bangalore,Long (6-12h),4755
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,38,Delhi → Hyderabad,Very Long (>12h),53937
Indigo,6E-932,Mumbai,Morning,one,Evening,Hyderabad,Economy,8.67,18,Mumbai → Hyderabad,Long (6-12h),6563
Air_India,AI-732,Kolkata,Afternoon,one,Evening,Bangalore,Economy,6.17,15,Kolkata → Bangalore,Long (6-12h),12085
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,30.300000000000004,26,Kolkata → Mumbai,Very Long (>12h),10199
Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,Business,27.92,33,Delhi → Chennai,Very Long (>12h),45257
GO_FIRST,G8-7535,Delhi,Evening,one,Night,Kolkata,Economy,6.58,25,Delhi → Kolkata,Long (6-12h),5954
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Business,2.75,24,Delhi → Bangalore,Short (<3h),32859
Indigo,6E-6433,Hyderabad,Night,one,Morning,Mumbai,Economy,9.75,20,Hyderabad → Mumbai,Long (6-12h),4423
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,10.75,9,Chennai → Bangalore,Long (6-12h),9730
Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Business,10.75,37,Mumbai → Bangalore,Long (6-12h),66928
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Business,9.33,26,Bangalore → Mumbai,Long (6-12h),62524
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,15,Delhi → Mumbai,Very Long (>12h),6666
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Kolkata,Economy,24.83,14,Delhi → Kolkata,Very Long (>12h),10210
AirAsia,I5-556,Kolkata,Night,zero,Night,Chennai,Economy,2.67,32,Kolkata → Chennai,Short (<3h),2966
Indigo,6E-6113,Chennai,Afternoon,one,Night,Mumbai,Economy,7.08,18,Chennai → Mumbai,Long (6-12h),2857
Indigo,6E-716,Kolkata,Night,zero,Late_Night,Bangalore,Economy,2.75,39,Kolkata → Bangalore,Short (<3h),3862
Indigo,6E-5047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,49,Mumbai → Delhi,Short (<3h),2738
GO_FIRST,G8-3184,Mumbai,Morning,one,Night,Delhi,Economy,8.83,48,Mumbai → Delhi,Long (6-12h),9092
Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,24.33,15,Hyderabad → Chennai,Very Long (>12h),41314
Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.67,16,Bangalore → Delhi,Short (<3h),32923
SpiceJet,SG-732,Hyderabad,Afternoon,zero,Afternoon,Chennai,Economy,1.25,7,Hyderabad → Chennai,Short (<3h),4453
Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Economy,12.92,15,Bangalore → Chennai,Very Long (>12h),8136
Indigo,6E-5026,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.75,47,Delhi → Mumbai,Medium (3-6h),3553
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.58,15,Mumbai → Kolkata,Long (6-12h),10058
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Business,2.33,39,Delhi → Mumbai,Short (<3h),36712
Air_India,AI-505,Bangalore,Morning,one,Night,Kolkata,Business,11.92,37,Bangalore → Kolkata,Long (6-12h),60508
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,10,Delhi → Hyderabad,Short (<3h),24056
Indigo,6E-5209,Mumbai,Early_Morning,one,Morning,Chennai,Economy,5.0,3,Mumbai → Chennai,Medium (3-6h),12348
Air_India,AI-525,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,2.08,35,Hyderabad → Kolkata,Short (<3h),2815
Vistara,UK-811,Delhi,Early_Morning,two_or_more,Night,Chennai,Economy,17.17,22,Delhi → Chennai,Very Long (>12h),8719
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,9.75,37,Hyderabad → Mumbai,Long (6-12h),60555
SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,25.92,16,Chennai → Delhi,Very Long (>12h),4048
Indigo,6E-2083,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.17,35,Delhi → Hyderabad,Long (6-12h),5544
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Economy,15.83,17,Mumbai → Bangalore,Very Long (>12h),7135
Vistara,UK-812,Bangalore,Morning,one,Evening,Chennai,Economy,6.58,40,Bangalore → Chennai,Long (6-12h),6510
Vistara,UK-866,Bangalore,Night,one,Morning,Kolkata,Business,12.0,49,Bangalore → Kolkata,Long (6-12h),51817
Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,Business,4.5,44,Mumbai → Delhi,Medium (3-6h),37405
Indigo,6E-131,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,4.25,29,Bangalore → Mumbai,Medium (3-6h),5178
Air_India,AI-402,Kolkata,Morning,one,Late_Night,Bangalore,Business,13.75,33,Kolkata → Bangalore,Very Long (>12h),60978
SpiceJet,SG-8130,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.67,39,Kolkata → Delhi,Short (<3h),5469
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Economy,11.17,44,Delhi → Hyderabad,Long (6-12h),5549
Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Economy,8.42,29,Mumbai → Bangalore,Long (6-12h),6450
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Economy,8.17,39,Hyderabad → Mumbai,Long (6-12h),6483
Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2.0,48,Chennai → Mumbai,Short (<3h),3000
Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Chennai,Economy,21.17,12,Kolkata → Chennai,Very Long (>12h),13944
Indigo,6E-599,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.42,29,Kolkata → Delhi,Short (<3h),3999
SpiceJet,SG-611,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,2.0,7,Mumbai → Chennai,Short (<3h),5942
SpiceJet,SG-401,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.83,2,Mumbai → Kolkata,Short (<3h),7518
Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,9.58,11,Hyderabad → Delhi,Long (6-12h),59827
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,13.5,4,Bangalore → Hyderabad,Very Long (>12h),13054
Vistara,UK-822,Chennai,Morning,one,Night,Hyderabad,Economy,11.17,13,Chennai → Hyderabad,Long (6-12h),13169
Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Business,19.08,19,Mumbai → Hyderabad,Very Long (>12h),58125
Indigo,6E-6785,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,7.25,6,Kolkata → Hyderabad,Long (6-12h),10952
Air_India,AI-545,Chennai,Evening,one,Afternoon,Delhi,Business,17.17,45,Chennai → Delhi,Very Long (>12h),38554
Indigo,6E-6809,Mumbai,Evening,one,Late_Night,Hyderabad,Economy,8.33,37,Mumbai → Hyderabad,Long (6-12h),3981
Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Economy,22.67,20,Mumbai → Kolkata,Very Long (>12h),5949
Air_India,AI-559,Hyderabad,Early_Morning,zero,Morning,Delhi,Business,2.5,9,Hyderabad → Delhi,Short (<3h),24122
Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,15.5,16,Chennai → Mumbai,Very Long (>12h),4637
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,5.58,24,Bangalore → Hyderabad,Medium (3-6h),37985
AirAsia,I5-1228,Chennai,Morning,one,Night,Mumbai,Economy,13.33,22,Chennai → Mumbai,Very Long (>12h),1830
Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Business,18.0,35,Chennai → Delhi,Very Long (>12h),45600
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Chennai,Business,16.42,42,Bangalore → Chennai,Very Long (>12h),44280
Vistara,UK-655,Mumbai,Morning,two_or_more,Evening,Hyderabad,Economy,8.42,21,Mumbai → Hyderabad,Long (6-12h),6844
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Chennai,Economy,12.25,12,Bangalore → Chennai,Very Long (>12h),12454
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,38,Delhi → Mumbai,Short (<3h),2476
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Hyderabad,Economy,17.83,49,Kolkata → Hyderabad,Very Long (>12h),5760
Vistara,UK-772,Kolkata,Morning,one,Afternoon,Hyderabad,Business,25.83,47,Kolkata → Hyderabad,Very Long (>12h),49207
Indigo,6E-2181,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.5,36,Delhi → Kolkata,Medium (3-6h),7996
Indigo,6E-841,Bangalore,Afternoon,one,Night,Hyderabad,Economy,9.08,28,Bangalore → Hyderabad,Long (6-12h),2767
Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.17,49,Delhi → Bangalore,Long (6-12h),4272
Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Bangalore,Economy,9.0,31,Kolkata → Bangalore,Long (6-12h),7973
GO_FIRST,G8-354,Delhi,Night,one,Early_Morning,Kolkata,Economy,9.0,16,Delhi → Kolkata,Long (6-12h),5954
Vistara,UK-801,Delhi,Morning,one,Morning,Hyderabad,Economy,24.0,49,Delhi → Hyderabad,Very Long (>12h),8386
Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Economy,30.300000000000004,9,Mumbai → Hyderabad,Very Long (>12h),12637
Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,Economy,14.42,14,Bangalore → Chennai,Very Long (>12h),9241
Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,Economy,14.67,33,Delhi → Kolkata,Very Long (>12h),7221
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,15.17,22,Hyderabad → Mumbai,Very Long (>12h),4416
Indigo,6E-7348,Delhi,Afternoon,one,Night,Bangalore,Economy,8.58,46,Delhi → Bangalore,Long (6-12h),4007
Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Business,16.08,7,Mumbai → Bangalore,Very Long (>12h),69168
Indigo,6E-886,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.0,15,Hyderabad → Kolkata,Long (6-12h),8947
Indigo,6E-854,Kolkata,Morning,zero,Morning,Delhi,Economy,2.33,45,Kolkata → Delhi,Short (<3h),4389
Vistara,UK-838,Chennai,Night,one,Afternoon,Hyderabad,Economy,15.5,32,Chennai → Hyderabad,Very Long (>12h),4086
Air_India,AI-766,Chennai,Morning,one,Night,Delhi,Business,12.67,6,Chennai → Delhi,Very Long (>12h),47585
Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Business,19.25,35,Hyderabad → Kolkata,Very Long (>12h),48851
Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,Economy,22.25,31,Hyderabad → Bangalore,Very Long (>12h),6461
GO_FIRST,G8-345,Mumbai,Night,one,Morning,Bangalore,Economy,10.0,29,Mumbai → Bangalore,Long (6-12h),5102
AirAsia,I5-747,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,13,Delhi → Bangalore,Short (<3h),7426
Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,24,Mumbai → Delhi,Short (<3h),3108
Indigo,6E-6137,Chennai,Morning,zero,Morning,Bangalore,Economy,1.08,38,Chennai → Bangalore,Short (<3h),1443
Indigo,6E-5209,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.33,1,Mumbai → Hyderabad,Short (<3h),11823
Vistara,UK-866,Bangalore,Night,one,Early_Morning,Hyderabad,Business,10.17,36,Bangalore → Hyderabad,Long (6-12h),37985
Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Business,6.58,32,Bangalore → Kolkata,Long (6-12h),60508
Air_India,AI-619,Mumbai,Night,one,Afternoon,Bangalore,Economy,18.67,30,Mumbai → Bangalore,Very Long (>12h),3633
Indigo,6E-6891,Kolkata,Morning,one,Evening,Delhi,Economy,7.42,7,Kolkata → Delhi,Long (6-12h),6489
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,8.92,37,Hyderabad → Bangalore,Long (6-12h),6427
Air_India,AI-505,Bangalore,Morning,one,Afternoon,Hyderabad,Economy,26.0,22,Bangalore → Hyderabad,Very Long (>12h),8660
Indigo,6E-528,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.83,36,Bangalore → Delhi,Long (6-12h),3834
AirAsia,I5-787,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,9.83,15,Delhi → Hyderabad,Long (6-12h),2977
Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Economy,12.42,7,Bangalore → Kolkata,Very Long (>12h),15154
Air_India,AI-637,Mumbai,Evening,two_or_more,Evening,Kolkata,Economy,24.58,12,Mumbai → Kolkata,Very Long (>12h),12855
Indigo,6E-7713,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,13.5,13,Kolkata → Bangalore,Very Long (>12h),6489
Air_India,AI-687,Mumbai,Afternoon,one,Afternoon,Bangalore,Economy,20.25,4,Mumbai → Bangalore,Very Long (>12h),9201
Indigo,6E-269,Hyderabad,Morning,one,Evening,Delhi,Economy,6.75,3,Hyderabad → Delhi,Long (6-12h),12447
Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,Business,12.33,6,Mumbai → Chennai,Very Long (>12h),61933
Indigo,6E-5217,Mumbai,Evening,one,Night,Kolkata,Economy,6.33,16,Mumbai → Kolkata,Long (6-12h),5579
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,8.08,17,Chennai → Mumbai,Long (6-12h),61873
Vistara,UK-970,Mumbai,Morning,one,Night,Hyderabad,Economy,14.17,46,Mumbai → Hyderabad,Very Long (>12h),3971
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.5,16,Mumbai → Delhi,Very Long (>12h),4106
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Economy,10.92,43,Hyderabad → Mumbai,Long (6-12h),5060
Air_India,AI-423,Delhi,Early_Morning,one,Night,Hyderabad,Business,16.42,32,Delhi → Hyderabad,Very Long (>12h),47408
Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,Business,13.33,26,Delhi → Bangalore,Very Long (>12h),49177
Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,14.25,43,Hyderabad → Chennai,Very Long (>12h),45189
Vistara,UK-778,Kolkata,Afternoon,one,Afternoon,Hyderabad,Business,21.25,33,Kolkata → Hyderabad,Very Long (>12h),53071
Indigo,6E-285,Hyderabad,Evening,zero,Night,Bangalore,Economy,1.08,20,Hyderabad → Bangalore,Short (<3h),1776
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Chennai,Business,8.83,42,Mumbai → Chennai,Long (6-12h),64173
Vistara,UK-861,Mumbai,Early_Morning,one,Evening,Delhi,Business,10.58,24,Mumbai → Delhi,Long (6-12h),60813
SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.08,47,Bangalore → Delhi,Very Long (>12h),4029
Vistara,UK-657,Bangalore,Morning,two_or_more,Morning,Kolkata,Economy,21.08,3,Bangalore → Kolkata,Very Long (>12h),22294
